24	12	17	25	17	11	22	15	22	22	28	19	9	25	16	19	12	10	13	14	20	22	16	14	13	19	18	14	17	30	14	13	9	22	19	17	19	14	11	20	23	11	12	16	21	15	14	13	17	28	20	18	14	20	18	14	19	8	24	17	21	17	15	17	16	23	18	19	18	23	15	22	14	31	18	15	21	17	18	20	15	
8	18	16	18	19	16	20	15	20	16	24	13	12	6	18	17	12	20	15	26	23	17	17	28	25	16	27	17	22	16	26	16	27	17	14	29	22	22	17	13	16	19	22	18	18	21	19	22	22	13	23	27	17	18	19	25	22	18	16	16	30	16	30	13	20	19	15	17	12	16	16	12	19	15	23	21	8	20	13	15	17	
17	16	16	19	21	13	22	15	18	18	12	18	14	22	14	16	16	14	10	27	22	19	18	25	19	21	23	19	16	14	23	11	21	12	19	21	17	8	17	15	12	15	19	13	10	8	12	18	14	16	24	16	10	24	21	24	19	16	18	13	20	10	9	18	17	27	22	9	10	16	23	14	6	17	8	13	19	22	16	15	19	
17	16	26	20	19	17	18	19	19	16	18	19	19	19	9	20	18	21	27	17	22	14	20	14	21	20	19	19	10	14	14	17	18	17	16	14	17	14	18	20	15	16	17	19	17	19	16	21	19	16	13	17	11	18	13	19	21	16	13	22	18	17	20	15	19	20	26	14	10	20	17	14	11	25	10	14	22	24	23	16	20	
18	20	23	9	20	12	22	13	15	9	15	16	21	22	17	16	12	14	18	21	16	8	12	13	18	11	14	16	18	14	22	17	21	18	17	27	20	23	18	22	14	26	21	13	19	19	21	27	20	26	22	21	27	18	16	18	22	17	15	11	22	20	18	19	22	20	15	15	16	15	19	17	23	18	25	25	22	14	23	18	27	
12	11	11	11	13	18	21	20	17	13	17	17	15	19	18	22	10	15	19	16	14	15	17	16	22	23	22	14	14	16	26	24	16	14	21	24	17	11	15	21	16	23	21	21	13	21	14	15	19	14	23	25	23	13	18	19	15	21	26	12	19	13	10	23	19	12	16	27	22	16	24	17	23	20	15	19	9	13	15	16	25	
20	11	17	14	23	17	10	28	25	14	22	22	16	15	21	20	19	16	11	18	22	10	17	17	11	11	15	21	13	20	21	14	12	20	16	18	21	27	13	17	28	13	19	13	18	12	11	11	17	16	20	14	11	13	19	21	13	19	15	19	20	23	22	21	20	11	18	14	25	9	12	13	13	22	11	17	16	15	16	11	21	
10	18	20	20	19	12	17	12	22	26	18	16	17	19	16	21	23	27	17	18	17	20	17	16	26	17	14	16	10	18	16	15	29	15	21	14	18	19	15	16	16	12	24	11	15	9	26	15	11	16	12	17	16	17	16	26	15	23	27	12	15	22	18	18	19	15	14	21	13	25	21	11	22	16	22	18	11	15	14	26	19	
19	17	21	19	19	20	14	15	12	14	14	14	23	17	18	15	24	20	21	16	17	14	19	23	11	27	17	13	21	10	22	10	23	13	21	21	22	16	15	13	12	17	12	20	20	15	17	17	20	21	17	22	19	13	17	18	17	13	14	14	12	16	19	26	32	13	16	22	18	17	19	12	13	20	7	23	21	23	23	15	21	
15	16	18	17	15	19	14	16	18	17	15	13	16	22	16	21	24	14	14	13	11	17	15	21	17	22	18	16	20	17	22	17	14	18	19	22	18	19	17	18	15	10	13	17	14	13	7	14	18	16	28	13	13	16	11	18	16	20	20	14	22	23	21	11	13	15	17	17	20	26	14	14	17	14	13	27	26	21	13	17	21	
18	22	29	10	20	18	14	24	21	15	12	13	17	18	21	18	29	15	24	20	13	17	18	20	16	19	19	18	23	19	22	15	15	20	17	18	17	16	22	18	20	8	11	18	17	16	23	8	24	18	19	15	13	17	16	10	12	14	12	13	12	12	14	14	22	12	14	18	22	24	18	20	17	18	19	14	13	13	18	13	21	
18	17	18	14	26	11	17	26	24	16	15	16	23	23	17	14	20	22	13	21	20	17	20	12	24	21	17	25	24	20	21	18	15	20	13	17	15	12	24	18	22	18	15	15	13	8	21	19	16	24	18	12	15	27	18	22	20	20	19	13	13	22	23	17	19	9	10	13	21	20	19	23	14	20	23	18	20	20	18	16	19	
13	22	20	23	18	16	21	15	21	18	15	13	15	13	15	20	15	17	18	22	9	16	22	26	18	18	17	18	16	18	20	12	18	20	18	16	24	28	23	16	12	19	27	26	15	14	25	26	20	26	17	16	12	17	9	13	23	19	11	20	20	13	16	15	19	14	20	11	16	14	26	19	20	18	12	18	27	21	22	18	16	
18	25	17	15	21	21	20	11	15	15	12	15	13	15	20	28	19	16	19	24	17	17	23	13	19	27	16	14	21	19	23	27	16	14	15	20	13	18	18	24	18	17	9	11	18	13	13	18	17	17	11	17	7	20	14	15	20	14	15	14	16	17	13	17	14	13	12	13	14	11	17	15	12	15	16	24	21	16	21	17	19	
13	19	19	10	25	18	26	20	19	16	17	22	14	16	18	24	31	18	23	13	12	15	17	21	29	27	24	28	16	19	13	22	23	18	7	20	17	20	17	19	15	11	16	21	16	21	16	23	28	17	17	19	17	13	14	23	15	18	17	18	20	16	19	16	15	20	21	16	15	19	12	18	10	12	15	21	16	18	15	15	11	
18	13	15	15	17	20	14	16	18	11	13	9	19	16	19	14	20	12	20	22	12	11	19	10	18	13	16	20	20	16	16	20	20	23	15	16	16	10	17	20	13	9	14	15	13	17	14	12	16	21	14	17	16	21	15	15	19	9	14	20	14	21	26	17	19	16	12	16	16	14	11	9	33	18	13	15	15	19	19	16	19	
23	11	16	24	14	14	15	14	18	16	18	17	18	17	20	17	25	20	17	20	19	20	16	22	15	12	20	24	14	16	14	16	20	17	17	12	20	22	16	22	31	20	25	26	19	13	10	17	21	12	26	13	16	19	16	21	18	15	20	18	17	26	24	16	22	15	15	20	15	17	23	12	15	22	13	10	14	12	14	16	16	
20	27	25	26	24	20	14	23	16	12	13	25	22	20	18	16	19	17	20	14	23	16	17	23	18	18	17	15	15	23	23	16	15	17	15	21	15	15	19	18	10	20	25	21	8	10	16	25	19	19	14	20	13	20	17	19	25	18	14	23	13	14	14	21	13	19	17	19	23	23	13	14	18	15	23	11	26	17	17	22	20	
15	16	20	14	15	14	25	17	17	12	16	20	18	22	25	21	16	16	14	11	29	16	9	17	16	15	16	20	12	17	13	25	25	24	17	20	21	14	15	28	17	10	15	13	18	17	16	14	21	21	13	23	18	20	18	16	18	16	13	18	14	12	21	14	16	21	13	15	18	17	19	21	19	11	12	17	17	17	16	31	24	
16	19	19	18	20	27	21	12	23	21	22	19	16	20	17	20	21	19	13	18	17	19	15	23	15	15	15	19	11	11	20	21	24	18	23	23	23	19	15	24	21	16	22	13	13	15	18	17	14	22	15	17	19	18	15	21	19	20	11	24	21	18	12	24	12	18	14	24	16	17	19	22	18	22	18	14	10	20	23	22	23	
17	19	18	17	18	13	21	25	23	17	13	21	17	26	29	16	12	13	15	15	17	13	16	14	16	17	17	19	15	11	12	16	24	15	16	21	13	14	26	10	17	11	20	21	10	15	11	21	19	23	13	20	9	18	18	16	17	24	19	20	22	11	14	17	18	17	20	22	21	17	20	16	20	18	26	13	23	15	20	20	11	
17	16	23	20	14	14	21	18	23	17	15	17	24	20	10	19	19	15	20	19	30	18	22	15	14	14	22	21	20	21	17	9	15	15	20	19	19	18	20	18	19	21	22	16	9	21	17	21	18	11	16	14	14	12	12	14	23	19	14	19	18	15	16	15	18	16	16	15	20	14	18	10	16	17	16	18	12	17	12	9	13	
22	16	20	18	20	19	21	10	15	17	15	21	19	20	25	14	15	10	25	20	21	19	17	17	19	16	16	22	25	14	21	13	12	20	17	21	22	22	17	12	15	20	23	15	15	20	23	18	16	9	17	17	24	10	13	23	19	21	19	23	9	17	16	17	14	16	16	22	16	20	10	18	20	23	15	13	23	18	17	16	13	
15	14	17	11	11	16	20	18	23	19	25	21	18	18	19	13	17	12	13	20	13	16	22	15	11	22	20	18	20	19	12	19	20	20	24	18	20	25	13	14	20	15	22	16	14	15	18	14	24	17	21	14	19	19	24	16	20	17	19	21	19	23	17	9	23	18	25	7	14	22	17	19	16	15	20	16	12	10	10	25	9	
23	12	12	18	11	14	21	16	15	16	19	11	18	12	10	14	15	8	18	16	11	14	11	12	13	15	14	9	14	16	12	21	17	10	17	17	17	14	21	8	21	15	21	13	19	16	14	22	20	19	22	15	21	13	20	19	18	15	21	17	16	12	14	19	10	26	17	19	16	17	19	21	13	26	17	17	18	17	17	20	18	
20	10	19	18	21	15	15	19	18	22	20	11	21	13	17	31	12	15	20	12	17	19	14	26	20	15	25	19	23	10	17	29	25	16	27	18	16	16	21	23	14	15	23	18	14	17	19	5	10	18	19	28	20	20	17	16	14	16	19	9	15	15	17	14	29	19	13	18	16	21	14	18	18	22	13	22	23	23	23	15	16	
15	8	19	19	15	12	14	24	11	15	16	18	17	23	22	16	20	19	21	15	13	14	13	21	14	14	14	20	17	15	21	12	18	20	16	28	15	14	19	15	12	23	12	13	9	16	18	17	17	18	15	21	23	17	11	16	17	15	13	23	19	19	24	16	17	18	15	15	15	14	28	13	19	10	16	15	17	14	14	16	19	
18	16	16	17	21	21	18	20	14	12	16	16	13	10	18	17	18	17	22	16	25	16	11	23	22	18	13	10	10	17	19	23	20	13	15	14	19	19	16	17	24	19	19	16	25	14	22	23	19	13	15	19	14	19	16	17	17	8	10	22	18	15	19	21	22	17	19	12	17	13	23	18	10	16	13	13	14	11	15	15	22	
18	18	18	21	12	17	19	16	20	16	17	19	18	21	14	18	12	22	21	11	19	22	17	19	16	14	22	20	10	16	19	20	21	15	18	17	18	13	23	10	11	18	12	17	11	15	17	14	18	15	20	16	21	16	14	20	15	16	22	19	20	18	14	9	21	17	13	16	12	25	23	14	16	15	17	15	23	20	17	10	15	
18	17	12	17	14	21	16	20	17	22	20	19	16	19	20	25	17	17	15	19	12	18	13	9	14	10	9	34	17	11	20	12	18	17	24	19	16	26	14	17	18	12	17	18	24	26	15	19	25	24	14	28	20	13	15	21	12	27	9	20	27	21	18	16	25	17	20	16	17	16	13	17	16	20	15	8	12	14	7	12	14	
15	26	18	19	8	28	15	18	15	17	19	17	17	25	14	20	15	20	24	16	19	11	11	14	17	26	17	12	23	19	15	14	25	21	11	12	25	22	15	15	16	20	18	19	21	18	21	19	16	21	18	16	11	14	14	15	19	13	26	14	14	15	14	17	17	14	14	10	16	21	17	17	20	15	21	17	16	18	16	22	22	
15	29	18	21	17	15	16	22	11	19	25	14	22	21	13	17	15	19	18	11	18	24	23	17	20	14	23	9	17	16	17	18	15	15	14	15	22	17	21	18	20	16	18	18	17	18	18	24	14	19	18	16	15	16	21	18	11	10	19	17	13	22	17	14	8	13	16	14	19	4	8	10	20	17	19	21	15	21	13	15	14	
18	17	20	18	20	14	20	20	17	16	21	20	15	21	17	15	12	9	10	19	20	20	10	16	16	15	11	15	14	26	12	16	16	14	21	10	18	21	13	20	21	25	16	15	12	20	16	18	15	17	17	13	17	14	25	18	16	15	24	16	20	20	13	17	14	16	19	14	19	13	17	18	15	16	9	26	18	20	10	9	20	
18	13	16	19	17	17	16	21	17	26	19	21	19	23	29	14	13	19	13	20	28	14	13	12	19	16	22	17	11	18	12	24	21	18	12	18	15	21	20	19	18	18	23	8	20	16	16	12	12	15	19	11	18	13	15	19	14	30	14	18	23	14	14	17	19	20	18	18	16	14	13	19	19	17	23	20	15	16	15	15	19	
24	12	15	10	20	14	20	17	17	19	14	16	10	15	8	14	11	10	17	20	15	17	24	16	13	12	17	16	11	10	12	17	17	17	22	12	12	18	15	13	12	20	21	10	16	19	20	14	11	16	14	13	18	16	13	11	19	10	18	17	13	16	12	8	21	13	18	16	17	14	15	17	19	22	20	14	19	17	12	8	17	
12	22	16	13	11	14	15	15	19	15	11	22	22	14	15	22	22	17	12	18	21	12	21	15	17	16	18	17	11	22	18	20	19	16	18	12	11	23	18	12	12	23	11	13	22	12	11	15	8	16	19	19	14	16	17	16	16	26	6	17	16	15	14	19	18	19	18	9	15	20	21	25	18	17	17	13	23	17	18	21	16	
24	16	12	24	19	16	16	18	17	26	21	11	7	13	23	13	15	18	21	27	26	20	16	18	26	26	26	19	24	14	19	26	16	36	11	23	13	18	28	22	21	14	18	12	21	24	10	14	20	18	8	19	16	22	16	13	20	14	16	20	20	14	20	9	12	21	14	14	15	17	21	13	18	14	24	18	28	20	13	17	13	
19	19	12	11	15	19	11	21	18	13	14	17	16	8	14	19	18	19	15	20	13	14	19	7	19	25	15	25	16	21	17	18	7	15	24	21	14	18	23	11	13	12	18	19	24	19	20	22	22	19	15	17	12	18	26	18	18	16	18	6	16	20	15	18	17	13	20	14	17	16	12	20	16	26	22	19	19	14	19	16	19	
19	13	24	20	26	12	19	9	10	17	12	23	15	12	18	14	16	21	22	15	15	14	14	22	17	20	19	22	15	15	20	21	17	11	15	17	19	19	23	13	16	11	16	12	19	24	12	17	27	16	20	9	15	16	17	27	14	11	34	10	17	11	12	17	11	20	22	17	22	19	11	23	18	16	16	21	20	14	15	14	11	
19	21	18	23	10	16	15	23	19	12	17	18	11	26	15	12	18	18	17	11	17	18	11	16	17	13	19	25	12	18	24	12	23	20	21	23	16	23	15	19	16	20	26	18	14	15	18	22	16	20	22	19	12	27	19	13	12	21	15	17	10	15	15	9	20	16	24	16	14	12	12	20	17	24	26	21	19	10	12	19	19	
24	23	16	17	24	16	24	16	20	17	16	16	13	19	14	13	22	16	15	15	21	23	12	27	16	12	21	15	20	20	7	20	21	31	17	21	21	23	17	19	19	17	13	20	21	15	16	14	18	15	21	14	15	15	15	12	20	16	22	20	14	24	13	14	22	14	13	18	19	19	21	23	19	23	23	13	14	14	16	13	7	
16	12	15	19	11	17	11	18	17	13	7	16	21	17	9	12	17	17	13	14	11	6	22	30	11	15	25	16	19	16	16	13	18	24	21	15	22	16	21	21	19	28	13	20	15	19	21	20	24	13	18	18	22	25	25	19	15	20	14	15	16	16	13	23	21	30	20	18	16	17	19	22	14	24	17	9	23	16	16	13	14	
18	17	19	19	25	15	19	14	16	30	14	17	17	11	14	25	16	18	26	14	17	19	14	19	10	21	22	12	15	20	20	18	13	17	14	16	25	23	16	19	19	16	17	24	19	14	19	21	15	13	21	24	22	19	12	17	19	16	14	21	21	26	12	21	24	22	16	22	19	10	22	18	17	19	14	25	20	24	18	17	17	
19	19	18	13	22	21	19	26	19	22	16	16	12	9	21	19	12	19	18	13	12	18	13	14	19	19	20	17	25	24	12	14	14	16	23	11	21	15	19	14	16	21	18	10	11	18	16	22	19	28	22	17	21	16	18	12	33	26	12	15	18	20	18	19	16	10	19	15	23	10	20	22	18	19	16	21	16	12	19	19	15	
18	19	17	19	16	21	20	16	17	19	22	16	14	27	24	16	24	18	23	20	13	17	20	23	15	14	20	20	26	21	17	24	19	21	18	24	9	14	19	23	8	15	9	20	20	12	14	22	19	17	17	15	10	19	17	15	14	26	9	14	19	14	20	13	13	17	17	19	19	14	20	15	23	18	16	15	14	13	17	23	21	
23	26	19	15	21	21	19	19	16	15	19	16	20	18	22	26	17	15	12	13	16	25	12	16	23	20	23	12	13	13	21	14	22	13	20	16	17	20	30	14	15	14	17	15	23	28	26	12	16	12	15	19	21	21	17	11	21	22	18	16	13	12	26	22	18	23	11	12	12	19	18	18	17	18	12	14	12	13	10	14	17	
17	17	22	23	8	11	17	17	16	13	16	17	13	15	20	22	13	13	15	17	19	17	17	13	19	18	22	17	19	15	17	16	20	18	14	14	16	17	13	25	15	17	14	18	11	16	21	17	18	21	19	17	18	22	12	10	19	13	9	10	22	25	20	16	15	19	18	19	12	17	26	23	19	21	23	19	16	22	22	18	17	
22	19	14	10	22	17	9	11	14	19	16	18	22	16	14	12	13	15	20	20	17	24	18	21	13	22	21	19	12	9	14	19	20	12	19	17	21	23	15	24	14	17	18	13	19	25	25	21	19	15	16	24	17	13	13	11	13	22	19	26	12	24	14	17	16	14	15	13	18	24	15	21	14	20	26	17	18	15	16	18	14	
12	16	16	20	17	13	18	18	28	20	18	10	13	16	22	20	22	20	11	22	15	12	19	10	15	17	17	16	15	18	19	18	15	19	21	15	13	20	21	23	20	19	23	13	17	18	19	25	18	20	16	14	28	21	13	18	17	21	18	14	13	23	27	11	13	23	18	8	17	28	14	18	27	20	15	9	17	22	14	25	28	
18	19	25	24	14	12	21	15	16	14	18	15	16	13	16	20	17	15	28	15	17	12	28	19	10	19	26	19	17	12	15	20	20	17	14	11	16	18	14	9	22	15	21	21	27	18	18	12	21	17	11	8	16	15	20	20	16	19	18	18	17	24	24	22	27	15	16	21	17	14	15	17	22	11	15	16	9	17	20	21	19	
25	13	16	18	18	12	20	24	25	24	15	15	21	14	13	26	15	16	22	22	18	19	10	20	25	15	15	10	14	18	14	21	22	11	18	16	17	24	11	27	22	19	25	15	9	12	19	21	13	20	17	16	14	15	17	17	17	19	16	16	19	14	11	13	20	12	14	23	16	18	20	14	24	12	11	19	23	14	18	15	15	
17	14	15	14	19	17	13	17	18	14	16	16	13	19	21	11	21	28	18	15	21	19	19	24	21	13	18	12	12	13	14	11	14	15	17	16	16	20	9	15	17	7	13	16	11	17	24	20	11	11	13	20	18	13	13	13	13	14	14	19	14	20	16	13	12	12	8	18	22	15	14	10	18	18	13	17	21	12	10	13	13	
19	21	20	16	19	23	14	19	16	11	15	11	21	14	25	15	16	13	18	18	16	19	15	13	18	15	20	21	16	13	18	20	13	16	18	26	16	15	12	20	16	14	20	14	14	22	16	13	12	10	18	15	24	20	11	13	24	13	21	21	20	15	25	17	16	13	17	24	7	10	14	21	15	13	21	21	12	14	19	22	19	
15	21	15	14	17	12	15	11	17	15	20	20	18	16	21	15	12	18	15	16	14	16	16	12	17	21	13	16	22	19	20	16	20	10	17	26	19	18	20	15	16	16	14	30	17	11	16	13	26	12	13	18	20	8	20	14	18	12	14	19	11	11	22	17	23	17	18	16	11	8	13	18	29	23	9	18	15	16	11	10	15	
16	21	20	22	25	16	24	20	16	15	22	18	14	13	24	19	21	12	14	22	16	19	12	22	26	25	21	22	12	11	12	29	19	21	14	13	19	14	13	10	20	15	15	19	18	12	22	16	23	17	16	15	23	14	9	12	23	17	15	13	13	14	11	14	14	14	20	20	16	21	13	13	10	26	19	17	21	19	19	20	19	
19	19	18	15	16	23	20	17	16	15	9	16	12	15	13	20	17	13	21	19	24	12	14	15	14	6	12	21	9	25	14	17	14	16	14	18	18	22	17	18	16	17	15	12	15	20	17	12	12	11	17	17	17	12	12	22	21	21	19	23	8	14	25	17	17	10	17	18	19	17	28	19	23	28	17	17	20	11	15	22	17	
17	16	15	19	15	25	17	16	19	15	21	17	15	18	19	13	16	12	24	14	13	24	18	17	21	25	27	28	17	13	20	15	18	22	21	11	20	17	19	22	16	14	20	12	8	10	27	14	28	28	15	16	15	19	12	21	16	23	24	23	16	17	18	20	16	20	18	17	21	19	15	23	17	17	17	11	18	18	25	20	17	
16	25	16	15	18	14	21	22	13	18	20	14	15	12	15	22	10	14	20	18	14	15	19	18	17	12	10	26	8	23	19	16	19	16	20	23	16	25	14	17	11	19	20	19	21	20	19	18	15	19	11	16	14	18	19	20	26	19	22	17	23	14	24	25	18	14	15	19	15	19	21	11	18	9	18	22	17	19	15	15	18	
19	20	17	14	14	21	25	17	20	12	9	20	19	24	21	14	13	13	18	21	21	15	21	15	17	16	17	20	15	16	18	17	21	20	13	26	9	13	18	19	21	11	16	9	17	11	17	13	12	17	11	21	12	12	12	19	11	17	14	17	14	13	21	12	14	19	12	22	15	18	23	10	6	12	23	13	19	19	18	12	20	
18	19	16	22	11	7	21	20	20	31	16	11	20	15	19	23	16	16	20	14	16	16	12	13	21	9	15	24	16	18	17	19	20	19	23	22	15	17	16	16	12	23	15	15	16	25	24	21	20	16	18	22	16	19	15	15	17	16	9	15	25	22	14	17	15	9	17	13	18	20	21	22	15	20	8	19	17	13	21	17	17	
18	20	15	23	15	16	18	18	19	24	21	14	21	18	12	18	14	19	15	13	13	24	15	17	17	15	13	18	17	24	17	19	21	20	17	20	10	13	16	15	19	25	20	17	14	25	20	16	21	16	12	26	18	15	20	14	18	23	26	19	10	17	18	15	20	20	16	19	19	13	18	16	15	16	9	26	16	13	15	15	12	
20	18	14	21	26	17	19	19	8	14	19	16	18	18	23	25	24	15	18	15	15	18	20	21	26	25	14	12	12	19	15	20	16	19	15	15	15	16	16	18	17	24	22	15	21	16	13	15	19	21	16	19	25	19	12	27	14	18	18	14	16	19	24	14	14	20	18	23	17	22	24	19	17	17	20	15	17	18	18	18	21	
16	14	19	15	18	16	19	14	20	13	18	19	14	20	21	12	11	16	17	16	18	17	24	15	15	18	18	16	21	20	23	12	20	21	17	17	18	17	25	18	25	15	16	23	15	24	17	22	23	20	16	12	19	17	27	24	15	20	13	23	17	25	17	20	14	27	23	16	29	13	23	8	17	17	14	21	17	22	17	19	20	
26	19	19	19	22	18	19	23	18	17	12	14	13	15	13	16	15	12	15	13	17	15	13	15	12	7	19	18	15	14	20	16	23	23	19	20	27	14	20	17	20	15	14	22	11	15	16	11	11	13	15	25	21	17	19	25	12	21	17	18	19	27	9	18	15	15	13	23	17	22	22	18	17	19	8	25	19	15	16	16	15	
21	16	16	15	22	12	18	22	25	20	17	13	18	23	22	19	15	22	17	20	20	21	20	18	15	11	8	21	18	23	25	14	24	14	17	13	21	19	14	23	16	18	18	16	15	16	24	16	18	15	20	21	16	13	14	17	21	20	26	16	19	19	19	17	14	17	25	16	14	16	11	14	12	15	16	21	16	15	17	11	19	
23	20	11	14	18	16	16	17	20	17	16	17	22	20	10	12	18	24	13	20	22	20	20	16	16	28	21	9	12	15	20	18	15	13	15	19	16	19	14	16	17	20	21	14	19	8	16	13	18	17	16	13	11	19	15	19	25	24	12	21	24	21	15	13	11	19	19	14	17	9	22	13	20	24	13	11	15	15	18	21	13	
23	17	29	13	19	21	16	20	21	19	21	18	15	25	14	21	17	17	21	26	18	16	15	22	14	22	20	19	23	16	14	20	20	15	15	14	19	19	19	22	18	25	23	19	18	18	20	17	27	18	16	15	28	19	12	12	20	19	22	23	17	19	10	19	23	21	18	14	22	16	11	18	20	13	19	16	20	12	9	13	13	
18	24	19	15	18	25	15	20	14	14	14	17	13	21	20	17	15	6	13	14	11	19	18	18	16	12	21	16	20	27	25	22	12	13	18	17	15	23	15	21	18	18	11	15	15	26	27	24	20	21	18	21	22	15	18	20	25	16	22	21	12	15	19	14	20	16	19	24	17	25	16	19	27	23	15	17	16	17	20	16	15	
25	25	15	18	15	11	25	21	18	18	20	18	16	20	17	9	21	14	14	18	24	13	24	15	20	16	17	23	18	16	23	25	18	19	15	21	22	14	23	19	28	15	17	16	28	21	24	14	15	14	17	19	26	18	23	14	25	24	17	26	17	16	15	11	16	13	13	15	20	19	19	19	17	24	18	10	14	15	13	17	20	
16	21	10	15	23	12	20	12	13	15	16	18	25	23	10	15	18	14	24	19	16	22	18	15	11	22	20	17	21	13	15	22	14	13	19	20	22	16	19	20	27	18	8	17	16	21	22	12	21	12	13	21	23	22	21	19	17	22	20	20	19	13	13	18	14	22	18	14	16	20	25	19	12	13	12	17	15	15	19	20	16	
15	16	18	22	13	15	18	28	18	13	19	24	19	13	16	16	17	17	18	15	21	17	18	16	20	21	14	23	23	11	19	21	18	18	16	22	10	12	25	29	17	16	13	18	19	11	22	11	15	17	7	16	21	14	19	18	22	22	15	15	15	13	16	11	14	15	11	20	24	12	14	20	17	17	11	13	17	26	12	17	14	
20	24	19	17	20	26	18	17	16	18	19	14	13	14	20	23	19	10	20	18	18	17	17	16	9	17	18	15	15	23	21	12	19	18	21	20	19	20	19	16	26	16	18	30	20	19	23	18	18	26	23	20	12	19	22	15	18	23	19	17	18	22	12	16	15	22	20	25	16	21	19	27	25	20	26	21	13	21	19	13	25	
11	23	22	21	24	18	22	19	11	15	22	16	15	17	18	12	11	22	14	8	15	24	18	18	19	14	17	18	6	15	25	20	11	20	17	25	15	26	20	20	14	14	9	20	16	14	16	22	20	24	18	11	19	20	17	14	17	9	10	13	18	16	17	13	20	21	15	20	9	18	17	25	14	20	18	15	18	13	17	27	18	
16	20	11	20	20	13	20	27	20	18	16	18	23	20	20	13	16	21	15	12	14	15	22	19	25	16	14	13	16	20	20	17	19	19	19	17	15	12	16	23	16	14	19	19	20	19	21	15	15	20	18	16	17	22	20	12	16	16	20	13	17	11	25	30	15	22	31	17	22	23	18	22	28	14	15	18	19	13	18	25	19	
18	13	18	14	25	25	14	26	17	23	21	27	19	18	18	12	15	15	12	21	20	21	17	19	20	18	21	25	22	10	22	17	22	22	19	21	9	13	24	15	22	17	29	15	15	15	19	14	21	17	19	17	11	21	17	23	19	17	20	22	24	17	17	20	20	19	18	16	21	13	12	21	18	10	18	17	14	21	16	20	16	
26	22	18	25	16	13	20	13	20	25	23	19	22	20	15	19	15	16	19	15	12	13	10	24	17	11	20	17	24	14	23	14	18	19	18	18	18	21	15	19	12	9	28	10	15	21	16	19	18	20	12	18	22	26	16	25	19	20	17	16	20	13	17	12	20	13	21	17	25	18	19	17	17	19	17	19	9	13	12	20	16	
22	11	12	19	16	12	18	13	18	13	16	16	16	11	15	16	18	16	11	19	7	11	22	18	13	17	25	20	14	10	13	18	22	11	20	16	17	22	16	9	16	23	17	19	14	17	22	15	15	16	20	22	11	18	16	11	25	13	17	20	18	18	18	14	14	14	15	17	11	16	22	12	13	15	23	10	18	22	18	13	17	
18	21	22	19	17	15	18	17	15	17	16	16	13	14	20	18	21	20	24	16	14	16	19	21	14	18	19	16	18	16	11	12	19	16	16	17	26	14	18	14	13	15	25	15	22	25	16	22	10	22	25	20	17	13	15	22	14	19	28	15	22	18	22	24	21	19	15	15	16	12	14	18	15	19	21	19	16	18	13	11	23	
15	26	17	18	14	19	13	27	16	16	20	20	29	24	22	19	22	10	25	24	13	13	17	13	21	11	9	24	17	21	18	20	23	20	15	15	22	12	23	17	17	15	14	18	16	13	20	16	25	23	19	17	22	19	18	13	21	11	20	18	22	28	14	14	15	21	18	9	17	17	14	14	20	19	23	12	26	15	16	12	17	
19	13	25	14	18	21	17	20	22	19	14	13	17	15	14	14	12	15	18	13	15	20	20	18	13	18	15	21	17	21	25	16	13	28	24	21	15	19	14	17	11	14	12	19	23	19	11	15	11	17	19	12	9	17	24	25	20	16	21	16	22	19	19	31	17	14	32	14	25	17	24	22	21	16	23	18	13	15	18	17	23	
19	11	8	9	15	24	16	24	12	18	16	16	14	18	21	16	14	12	20	16	19	20	16	19	23	16	25	13	10	16	14	26	20	13	13	20	20	15	14	20	27	22	22	22	21	17	17	27	21	18	15	25	14	16	16	14	20	20	22	15	22	18	13	14	20	18	17	16	14	17	26	13	16	22	11	19	20	18	18	18	19	
13	12	19	19	13	20	20	16	28	22	15	16	25	15	17	21	28	12	15	23	14	21	15	9	22	22	26	21	12	17	21	16	12	14	16	18	18	20	15	17	19	18	20	19	17	19	19	10	18	30	26	19	22	19	22	25	27	13	14	14	19	15	11	14	19	20	22	14	23	16	21	16	17	17	19	20	16	19	19	12	13	
20	9	15	19	15	18	21	20	21	12	9	15	24	16	17	13	19	8	18	13	18	14	17	12	14	15	16	14	18	14	14	20	20	20	11	13	20	26	14	16	19	14	10	16	15	14	16	15	22	8	15	11	25	16	14	19	26	18	9	21	14	13	19	19	15	19	16	11	13	17	13	15	18	19	19	21	21	17	15	18	19	
14	18	15	26	15	23	17	19	15	17	11	8	11	14	13	16	19	17	13	15	14	18	17	20	22	15	26	14	21	18	19	17	20	19	20	17	14	19	23	19	20	17	24	19	18	11	13	20	11	13	19	22	14	21	12	13	21	25	14	19	17	17	15	20	20	21	19	22	15	18	15	15	18	19	26	18	18	18	14	22	17	
17	20	18	25	22	18	19	9	18	19	21	19	13	26	21	12	16	16	23	17	18	18	10	20	20	16	21	27	14	21	23	18	18	17	18	13	17	21	15	18	20	24	15	34	27	22	12	21	15	12	22	12	17	15	14	14	19	18	17	17	16	20	18	16	16	16	20	16	22	16	13	14	18	20	20	22	16	12	14	17	16	
